"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","fixation","html-keyboard-response","137","356305","0.0-44.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","138","356808","0.0-44.0-1.0","null","[Dot display: left=300, right=258, diff=42]","null","","-1","-1","300","258","42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","139","359239","0.0-44.0-2.0","2431.0999999046326","Confidence judgement (first response)","","","-1","-1","","","","left","80.5","80.5","50","true","41","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","140","360383","0.0-44.0-5.0-0.0","1143","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","141","361185","0.0-44.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","142","362584","0.0-44.0-6.0","1397.5","Confidence judgment (second response)","","","-1","-1","","","","left","80.5","80.5","50","true","41","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","143","362584","0.0-45.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","0","5","5","300","258","42","left","80.5","true","2431.0999999046326","3","yes","left","left","80.5","true","true","1397.5","","","","","","",""
"","fixation","html-keyboard-response","144","363936","0.0-46.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","145","364439","0.0-46.0-1.0","null","[Dot display: left=300, right=259, diff=41]","null","","-1","-1","300","259","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","146","366987","0.0-46.0-2.0","2544.600000023842","Confidence judgement (first response)","","","-1","-1","","","","right","86","50","86","false","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","147","368000","0.0-46.0-4.0-0.0","1012","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","148","368802","0.0-46.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","149","370066","0.0-46.0-6.0","1263.1000000238419","Confidence judgment (second response)","","","-1","-1","","","","right","86","50","86","false","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","150","370067","0.0-47.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","0","6","6","300","259","41","right","86","false","2544.600000023842","2","yes","left","right","86","true","false","1263.1000000238419","","","","","","",""
"","fixation","html-keyboard-response","151","371319","0.0-48.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","152","371822","0.0-48.0-1.0","null","[Dot display: left=256, right=300, diff=44]","null","","-1","-1","256","300","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","153","374498","0.0-48.0-2.0","2675.899999976158","Confidence judgement (first response)","","","-1","-1","","","","left","57.5","57.5","50","false","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","154","376688","0.0-48.0-4.0-0.0","2186","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","155","377491","0.0-48.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","156","380082","0.0-48.0-6.0","2590.5","Confidence judgment (second response)","","","-1","-1","","","","left","68.5","68.5","50","false","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","157","380083","0.0-49.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","0","7","7","256","300","44","left","57.5","false","2675.899999976158","2","yes","left","left","68.5","false","false","2590.5","","","","","","",""
"","fixation","html-keyboard-response","158","381452","0.0-50.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","159","381956","0.0-50.0-1.0","null","[Dot display: left=252, right=300, diff=48]","null","","-1","-1","252","300","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","160","383934","0.0-50.0-2.0","1977.2000000476837","Confidence judgement (first response)","","","-1","-1","","","","right","75.25","50","75.25","true","47","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","161","385547","0.0-50.0-5.0-0.0","1613","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","162","386348","0.0-50.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","163","388421","0.0-50.0-6.0","2072.1999999284744","Confidence judgment (second response)","","","-1","-1","","","","right","75.25","50","75.25","true","47","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","164","388422","0.0-51.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","0","8","8","252","300","48","right","75.25","true","1977.2000000476837","3","yes","left","right","75.25","false","true","2072.1999999284744","","","","","","",""
"","fixation","html-keyboard-response","165","389670","0.0-52.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","166","390174","0.0-52.0-1.0","null","[Dot display: left=300, right=253, diff=47]","null","","-1","-1","300","253","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","167","394727","0.0-52.0-2.0","4553.199999928474","Confidence judgement (first response)","","","-1","-1","","","","left","78.5","78.5","50","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","168","396197","0.0-52.0-3.0-0.0","1469","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","169","396998","0.0-52.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","170","400057","0.0-52.0-6.0","3058.100000023842","Confidence judgment (second response)","","","-1","-1","","","","left","87","87","50","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","171","400058","0.0-53.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","0","9","9","300","253","47","left","78.5","true","4553.199999928474","1","yes","left","left","87","true","true","3058.100000023842","","","","","","",""
"","fixation","html-keyboard-response","172","401544","0.0-54.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","173","402046","0.0-54.0-1.0","null","[Dot display: left=254, right=300, diff=46]","null","","-1","-1","254","300","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","174","405792","0.0-54.0-2.0","3745.600000023842","Confidence judgement (first response)","","","-1","-1","","","","right","74.25","50","74.25","true","45","","","","","","","","","","","","","","","","","","","","","","","","","","",""
