"rt","stimulus","response","task","trial_type","trial_index","time_elapsed","internal_node_id","participant_age","participant_gender","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response"
"null","fixation","null","fixation","html-keyboard-response","142","547919","0.0-23.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=229, right=300, diff=71]","null","numerosity","html-keyboard-response","143","548431","0.0-23.0-1.0","28","male","","-1","-1","229","300","71","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"206427","Confidence judgement (first response)","","confidence_first","html-keyboard-response","144","754851","0.0-23.0-2.0","28","male","","-1","-1","","","","left","50.25","50.25","50","false","74","","","","","","","","","","","","","","","","","","","","","",""
"1739","[advice choice Y,N]","0","advice_choice","html-button-response","145","756594","0.0-23.0-3.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","146","757398","0.0-23.0-3.0-1.0-0.0","28","male","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"2750","Confidence judgment (second response)","","confidence_second","html-keyboard-response","147","760153","0.0-23.0-6.0","28","male","","-1","-1","","","","right","57.7734375","50","57.7734375","true","73","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","148","760154","0.0-24.0","28","male","","","","","","","","","","","","","","","0","6","6","229","300","71","left","50.25","1","yes","right","right","57.7734375","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","149","760645","0.0-25.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=227, right=300, diff=73]","null","numerosity","html-keyboard-response","150","761156","0.0-25.0-1.0","28","male","","-1","-1","227","300","73","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4094.0000000001164","Confidence judgement (first response)","","confidence_first","html-keyboard-response","151","765253","0.0-25.0-2.0","28","male","","-1","-1","","","","left","58.75","58.75","50","false","75","","","","","","","","","","","","","","","","","","","","","",""
"1148","[advice choice Y,N]","0","advice_choice","html-button-response","152","766403","0.0-25.0-3.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","153","767206","0.0-25.0-3.0-1.0-0.0","28","male","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"1377","Confidence judgment (second response)","","confidence_second","html-keyboard-response","154","768588","0.0-25.0-6.0","28","male","","-1","-1","","","","right","64.7734375","50","64.7734375","true","75","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","155","768590","0.0-26.0","28","male","","","","","","","","","","","","","","","0","7","7","227","300","73","left","58.75","1","yes","right","right","64.7734375","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","156","768841","0.0-27.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=225, right=300, diff=75]","null","numerosity","html-keyboard-response","157","769351","0.0-27.0-1.0","28","male","","-1","-1","225","300","75","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2366.0000000001164","Confidence judgement (first response)","","confidence_first","html-keyboard-response","158","771719","0.0-27.0-2.0","28","male","","-1","-1","","","","right","77.75","50","77.75","true","74","","","","","","","","","","","","","","","","","","","","","",""
"1015","[advice choice Y,N]","0","advice_choice","html-button-response","159","772735","0.0-27.0-3.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","160","773537","0.0-27.0-3.0-1.0-0.0","28","male","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"1197","Confidence judgment (second response)","","confidence_second","html-keyboard-response","161","774736","0.0-27.0-6.0","28","male","","-1","-1","","","","right","97.7734375","50","97.7734375","true","74","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","162","774738","0.0-28.0","28","male","","","","","","","","","","","","","","","0","8","8","225","300","75","right","77.75","1","yes","right","right","97.7734375","true","","","","","",""
"1697","block message","0","block_message","html-button-response","163","776436","0.0-29.0","28","male","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","164","776922","0.0-30.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=226, right=300, diff=74]","null","numerosity","html-keyboard-response","165","777433","0.0-30.0-1.0","28","male","","-1","-1","226","300","74","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1935","Confidence judgement (first response)","","confidence_first","html-keyboard-response","166","779370","0.0-30.0-2.0","28","male","","-1","-1","","","","right","56.5","50","56.5","true","73","","","","","","","","","","","","","","","","","","","","","",""
"1036","noAdvice","0","no_advice_display","html-button-response","167","780407","0.0-30.0-5.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","168","781210","0.0-30.0-5.0-1.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3323","Confidence judgment (second response)","","confidence_second","html-keyboard-response","169","784537","0.0-30.0-6.0","28","male","","-1","-1","","","","right","58.5234375","50","58.5234375","true","73","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","170","784538","0.0-31.0","28","male","","","","","","","","","","","","","","","0","9","9","226","300","74","right","56.5","3","yes","right","right","58.5234375","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","171","784768","0.0-32.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=227, diff=73]","null","numerosity","html-keyboard-response","172","785279","0.0-32.0-1.0","28","male","","-1","-1","300","227","73","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2224","Confidence judgement (first response)","","confidence_first","html-keyboard-response","173","787505","0.0-32.0-2.0","28","male","","-1","-1","","","","left","56.75","56.75","50","true","72","","","","","","","","","","","","","","","","","","","","","",""
"1045","[advice choice Y,N]","0","advice_choice","html-button-response","174","788552","0.0-32.0-3.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","175","789353","0.0-32.0-3.0-1.0-0.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1446","Confidence judgment (second response)","","confidence_second","html-keyboard-response","176","790802","0.0-32.0-6.0","28","male","","-1","-1","","","","left","62.4765625","62.4765625","50","true","72","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","177","790802","0.0-33.0","28","male","","","","","","","","","","","","","","","0","10","10","300","227","73","left","56.75","1","yes","left","left","62.4765625","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","178","791103","0.0-34.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=228, diff=72]","null","numerosity","html-keyboard-response","179","791613","0.0-34.0-1.0","28","male","","-1","-1","300","228","72","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4657","Confidence judgement (first response)","","confidence_first","html-keyboard-response","180","796272","0.0-34.0-2.0","28","male","","-1","-1","","","","left","50.25","50.25","50","true","72","","","","","","","","","","","","","","","","","","","","","",""
