"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","advice_direction","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","fixation","html-keyboard-response","137","270755","0.0-44.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","138","271261","0.0-44.0-1.0","null","[Dot display: left=300, right=263, diff=37]","null","","-1","-1","300","263","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","139","272413","0.0-44.0-2.0","1149.4000000059605","Confidence judgement (first response)","","","-1","-1","","","","left","84","84","50","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","140","273523","0.0-44.0-4.0-0.0","1108","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","141","274326","0.0-44.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","142","275866","0.0-44.0-6.0","1537.8999999910593","Confidence judgment (second response)","","","-1","-1","","","","left","84","84","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","143","275869","0.0-45.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","0","5","5","300","263","37","left","84","true","1149.4000000059605","2","yes","left","left","84","true","","1537.8999999910593","","","","","","","",""
"","fixation","html-keyboard-response","144","277119","0.0-46.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","145","277627","0.0-46.0-1.0","null","[Dot display: left=263, right=300, diff=37]","null","","-1","-1","263","300","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","146","279131","0.0-46.0-2.0","1500.8999999910593","Confidence judgement (first response)","","","-1","-1","","","","right","77","50","77","true","36","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","147","280196","0.0-46.0-3.0-0.0","1063","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","148","280999","0.0-46.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","149","283540","0.0-46.0-6.0","2538.5","Confidence judgment (second response)","","","-1","-1","","","","right","77","50","77","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","150","283543","0.0-47.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","0","6","6","263","300","37","right","77","true","1500.8999999910593","1","yes","left","right","77","false","","2538.5","","","","","","","",""
"","fixation","html-keyboard-response","151","284938","0.0-48.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","152","285446","0.0-48.0-1.0","null","[Dot display: left=264, right=300, diff=36]","null","","-1","-1","264","300","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","153","286580","0.0-48.0-2.0","1131.5","Confidence judgement (first response)","","","-1","-1","","","","right","74.25","50","74.25","true","36","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","154","288188","0.0-48.0-5.0-0.0","1605","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","155","288990","0.0-48.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","156","290575","0.0-48.0-6.0","1582.800000011921","Confidence judgment (second response)","","","-1","-1","","","","right","74.25","50","74.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","157","290578","0.0-49.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","0","7","7","264","300","36","right","74.25","true","1131.5","3","yes","left","right","74.25","false","","1582.800000011921","","","","","","","",""
"","fixation","html-keyboard-response","158","292016","0.0-50.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","159","292523","0.0-50.0-1.0","null","[Dot display: left=300, right=264, diff=36]","null","","-1","-1","300","264","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","160","294549","0.0-50.0-2.0","2022.9000000059605","Confidence judgement (first response)","","","-1","-1","","","","left","78.5","78.5","50","true","36","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","161","295791","0.0-50.0-4.0-0.0","1239","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","162","296594","0.0-50.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","163","298433","0.0-50.0-6.0","1836.5","Confidence judgment (second response)","","","-1","-1","","","","left","96.75","96.75","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","164","298435","0.0-51.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","0","8","8","300","264","36","left","78.5","true","2022.9000000059605","2","yes","left","left","96.75","true","","1836.5","","","","","","","",""
"","fixation","html-keyboard-response","165","299791","0.0-52.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","166","300299","0.0-52.0-1.0","null","[Dot display: left=264, right=300, diff=36]","null","","-1","-1","264","300","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","167","301522","0.0-52.0-2.0","1220.1000000089407","Confidence judgement (first response)","","","-1","-1","","","","left","65.5","65.5","50","false","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","168","302515","0.0-52.0-5.0-0.0","991","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","169","303317","0.0-52.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","170","304103","0.0-52.0-6.0","784.0999999940395","Confidence judgment (second response)","","","-1","-1","","","","left","65.5","65.5","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","171","304106","0.0-53.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","0","9","9","264","300","36","left","65.5","false","1220.1000000089407","3","yes","left","left","65.5","false","","784.0999999940395","","","","","","","",""
"","fixation","html-keyboard-response","172","305311","0.0-54.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","173","305819","0.0-54.0-1.0","null","[Dot display: left=300, right=263, diff=37]","null","","-1","-1","300","263","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","174","307516","0.0-54.0-2.0","1693.9000000059605","Confidence judgement (first response)","","","-1","-1","","","","left","77.75","77.75","50","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
