"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","fixation","html-keyboard-response","137","751215","0.0-44.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","138","751725","0.0-44.0-1.0","null","[Dot display: left=300, right=279, diff=21]","null","","-1","-1","300","279","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","139","759504","0.0-44.0-2.0","7775","Confidence judgement (first response)","","","-1","-1","","","","left","71.5","71.5","50","true","21","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","140","761420","0.0-44.0-3.0-0.0","1913","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","141","762223","0.0-44.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","142","766553","0.0-44.0-6.0","4326.400000095367","Confidence judgment (second response)","","","-1","-1","","","","left","98.75","98.75","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","143","766554","0.0-45.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","0","5","5","300","279","21","left","71.5","true","7775","1","yes","left","left","98.75","true","","4326.400000095367","","","","","","",""
"","fixation","html-keyboard-response","144","767808","0.0-46.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","145","768318","0.0-46.0-1.0","null","[Dot display: left=279, right=300, diff=21]","null","","-1","-1","279","300","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","146","771787","0.0-46.0-2.0","3464.9000000953674","Confidence judgement (first response)","","","-1","-1","","","","right","59.25","50","59.25","true","20","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","147","773370","0.0-46.0-5.0-0.0","1581","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","148","774173","0.0-46.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","149","775936","0.0-46.0-6.0","1760.5999999046326","Confidence judgment (second response)","","","-1","-1","","","","right","59.25","50","59.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","150","775938","0.0-47.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","0","6","6","279","300","21","right","59.25","true","3464.9000000953674","3","yes","left","right","59.25","false","","1760.5999999046326","","","","","","",""
"","attncheck","html-button-response","151","782436","0.0-48.0","6496","attncheck","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Stop","","","","",""
"","fixation","html-keyboard-response","152","783673","0.0-49.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","153","784180","0.0-49.0-1.0","null","[Dot display: left=280, right=300, diff=20]","null","","-1","-1","280","300","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","154","793120","0.0-49.0-2.0","8936","Confidence judgement (first response)","","","-1","-1","","","","left","66","66","50","false","21","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","155","794901","0.0-49.0-5.0-0.0","1780","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","156","795704","0.0-49.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","157","797637","0.0-49.0-6.0","1930","Confidence judgment (second response)","","","-1","-1","","","","left","66","66","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","158","797639","0.0-50.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","0","7","7","280","300","20","left","66","false","8936","3","yes","left","left","66","false","","1930","","","","","","",""
"","fixation","html-keyboard-response","159","799032","0.0-51.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","160","799541","0.0-51.0-1.0","null","[Dot display: left=279, right=300, diff=21]","null","","-1","-1","279","300","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","161","801985","0.0-51.0-2.0","2441.5999999046326","Confidence judgement (first response)","","","-1","-1","","","","right","63.75","50","63.75","true","21","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","162","805604","0.0-51.0-3.0-0.0","3616","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","163","806408","0.0-51.0-3.0-1.0-0.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","164","813603","0.0-51.0-6.0","7192.5","Confidence judgment (second response)","","","-1","-1","","","","right","99","50","99","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","165","813605","0.0-52.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","0","8","8","279","300","21","right","63.75","true","2441.5999999046326","1","yes","right","right","99","true","","7192.5","","","","","","",""
"","attncheck","html-button-response","166","819354","0.0-53.0","5746","attncheck","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Stop","","","","",""
"","fixation","html-keyboard-response","167","820620","0.0-54.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","168","821129","0.0-54.0-1.0","null","[Dot display: left=300, right=279, diff=21]","null","","-1","-1","300","279","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","169","825971","0.0-54.0-2.0","4838.299999952316","Confidence judgement (first response)","","","-1","-1","","","","left","68.25","68.25","50","true","21","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","170","827320","0.0-54.0-5.0-0.0","1347","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","171","828124","0.0-54.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","172","829670","0.0-54.0-6.0","1543","Confidence judgment (second response)","","","-1","-1","","","","left","68.25","68.25","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","173","829673","0.0-55.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","0","9","9","300","279","21","left","68.25","true","4838.299999952316","3","yes","right","left","68.25","false","","1543","","","","","","",""
"","attncheck","html-button-response","174","833170","0.0-56.0","3495","attncheck","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Next","","","","",""
"","fixation","html-keyboard-response","175","834476","0.0-57.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
