"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","fixation","html-keyboard-response","138","1075793","0.0-45.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","139","1076300","0.0-45.0-1.0","null","[Dot display: left=300, right=257, diff=43]","null","","-1","-1","300","257","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","140","1080047","0.0-45.0-2.0","3745.600000023842","Confidence judgement (first response)","","","-1","-1","","","","left","99.25","99.25","50","true","43","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","141","1082078","0.0-45.0-3.0-0.0","2029","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","142","1082883","0.0-45.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","143","1088052","0.0-45.0-6.0","5167.200000047684","Confidence judgment (second response)","","","-1","-1","","","","left","100","100","50","true","43","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","144","1088055","0.0-46.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","0","5","5","300","257","43","left","99.25","true","3745.600000023842","1","yes","left","left","100","true","true","5167.200000047684","","","","","","",""
"","fixation","html-keyboard-response","145","1089517","0.0-47.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","146","1090033","0.0-47.0-1.0","null","[Dot display: left=257, right=300, diff=43]","null","","-1","-1","257","300","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","147","1094369","0.0-47.0-2.0","4333.5","Confidence judgement (first response)","","","-1","-1","","","","right","99.75","50","99.75","true","42","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","148","1096296","0.0-47.0-3.0-0.0","1925","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","149","1097104","0.0-47.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","150","1103940","0.0-47.0-6.0","6834.700000047684","Confidence judgment (second response)","","","-1","-1","","","","right","100","50","100","true","42","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","151","1103942","0.0-48.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","0","6","6","257","300","43","right","99.75","true","4333.5","1","yes","left","right","100","false","true","6834.700000047684","","","","","","",""
"","fixation","html-keyboard-response","152","1105406","0.0-49.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","153","1105911","0.0-49.0-1.0","null","[Dot display: left=258, right=300, diff=42]","null","","-1","-1","258","300","42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","154","1109856","0.0-49.0-2.0","3944.1999999284744","Confidence judgement (first response)","","","-1","-1","","","","right","92.5","50","92.5","true","42","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","155","1112343","0.0-49.0-3.0-0.0","2486","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","156","1113156","0.0-49.0-3.0-1.0-0.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","157","1116717","0.0-49.0-6.0","3558.5","Confidence judgment (second response)","","","-1","-1","","","","right","99.25","50","99.25","true","42","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","158","1116719","0.0-50.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","0","7","7","258","300","42","right","92.5","true","3944.1999999284744","1","yes","right","right","99.25","true","true","3558.5","","","","","","",""
"","fixation","html-keyboard-response","159","1118078","0.0-51.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","160","1118589","0.0-51.0-1.0","null","[Dot display: left=300, right=258, diff=42]","null","","-1","-1","300","258","42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","161","1121916","0.0-51.0-2.0","3324.600000023842","Confidence judgement (first response)","","","-1","-1","","","","right","87.75","50","87.75","false","43","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","162","1127208","0.0-51.0-3.0-0.0","5291","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","163","1128014","0.0-51.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","164","1136700","0.0-51.0-6.0","8684.5","Confidence judgment (second response)","","","-1","-1","","","","left","91","91","50","true","43","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","165","1136703","0.0-52.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","0","8","8","300","258","42","right","87.75","false","3324.600000023842","1","yes","left","left","91","true","true","8684.5","","","","","","",""
"","fixation","html-keyboard-response","166","1137966","0.0-53.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","167","1138476","0.0-53.0-1.0","null","[Dot display: left=257, right=300, diff=43]","null","","-1","-1","257","300","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","168","1141979","0.0-53.0-2.0","3501.1999999284744","Confidence judgement (first response)","","","-1","-1","","","","left","83.75","83.75","50","false","45","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","169","1144527","0.0-53.0-4.0-0.0","2546","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","170","1145329","0.0-53.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","171","1149806","0.0-53.0-6.0","4475.399999976158","Confidence judgment (second response)","","","-1","-1","","","","left","99.75","99.75","50","false","45","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","172","1149808","0.0-54.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","0","9","9","257","300","43","left","83.75","false","3501.1999999284744","2","yes","left","left","99.75","false","false","4475.399999976158","","","","","","",""
"","fixation","html-keyboard-response","173","1151185","0.0-55.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","174","1151700","0.0-55.0-1.0","null","[Dot display: left=255, right=300, diff=45]","null","","-1","-1","255","300","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
