"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","advice_direction","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","fixation","html-keyboard-response","137","293508","0.0-44.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","138","294013","0.0-44.0-1.0","null","[Dot display: left=243, right=300, diff=57]","null","","-1","-1","243","300","57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","139","295714","0.0-44.0-2.0","1697.6000000089407","Confidence judgement (first response)","","","-1","-1","","","","right","55","50","55","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","140","296813","0.0-44.0-3.0-0.0","1098","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","141","297616","0.0-44.0-3.0-1.0-0.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","right","","","","","","",""
"","confidence_second","html-keyboard-response","142","298296","0.0-44.0-6.0","678.7000000029802","Confidence judgment (second response)","","","-1","-1","","","","right","55","50","55","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","143","298298","0.0-45.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","0","5","5","243","300","57","right","55","true","1697.6000000089407","1","yes","right","right","55","true","true","678.7000000029802","","","","","","","",""
"","fixation","html-keyboard-response","144","299583","0.0-46.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","145","300088","0.0-46.0-1.0","null","[Dot display: left=300, right=244, diff=56]","null","","-1","-1","300","244","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","146","301879","0.0-46.0-2.0","1789.8999999910593","Confidence judgement (first response)","","","-1","-1","","","","left","75.25","75.25","50","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","147","302780","0.0-46.0-4.0-0.0","899","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","148","303583","0.0-46.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","149","304213","0.0-46.0-6.0","628.5999999940395","Confidence judgment (second response)","","","-1","-1","","","","left","75.25","75.25","50","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","150","304214","0.0-47.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","0","6","6","300","244","56","left","75.25","true","1789.8999999910593","2","yes","left","left","75.25","true","true","628.5999999940395","","","","","","","",""
"","fixation","html-keyboard-response","151","305599","0.0-48.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","152","306105","0.0-48.0-1.0","null","[Dot display: left=244, right=300, diff=56]","null","","-1","-1","244","300","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","153","307713","0.0-48.0-2.0","1606.2999999970198","Confidence judgement (first response)","","","-1","-1","","","","right","51.5","50","51.5","true","55","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","154","308647","0.0-48.0-5.0-0.0","932","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","155","309449","0.0-48.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","156","310713","0.0-48.0-6.0","1261.7000000029802","Confidence judgment (second response)","","","-1","-1","","","","right","51.5","50","51.5","true","55","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","157","310714","0.0-49.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","0","7","7","244","300","56","right","51.5","true","1606.2999999970198","3","yes","left","right","51.5","false","true","1261.7000000029802","","","","","","","",""
"","fixation","html-keyboard-response","158","312128","0.0-50.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","159","312633","0.0-50.0-1.0","null","[Dot display: left=300, right=245, diff=55]","null","","-1","-1","300","245","55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","160","314531","0.0-50.0-2.0","1895.9000000059605","Confidence judgement (first response)","","","-1","-1","","","","left","64.5","64.5","50","true","55","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","161","315331","0.0-50.0-4.0-0.0","799","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","162","316134","0.0-50.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","163","316797","0.0-50.0-6.0","661.7000000029802","Confidence judgment (second response)","","","-1","-1","","","","left","64.5","64.5","50","true","55","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","164","316799","0.0-51.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","0","8","8","300","245","55","left","64.5","true","1895.9000000059605","2","yes","left","left","64.5","true","true","661.7000000029802","","","","","","","",""
"","fixation","html-keyboard-response","165","318040","0.0-52.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","166","318545","0.0-52.0-1.0","null","[Dot display: left=300, right=245, diff=55]","null","","-1","-1","300","245","55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","167","320048","0.0-52.0-2.0","1500.699999988079","Confidence judgement (first response)","","","-1","-1","","","","left","65.5","65.5","50","true","54","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","168","321181","0.0-52.0-5.0-0.0","1131","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","169","321983","0.0-52.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","170","323197","0.0-52.0-6.0","1212.5999999940395","Confidence judgment (second response)","","","-1","-1","","","","left","65.5","65.5","50","true","54","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","171","323199","0.0-53.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","0","9","9","300","245","55","left","65.5","true","1500.699999988079","3","yes","left","left","65.5","true","true","1212.5999999940395","","","","","","","",""
"","attncheck","html-button-response","172","326831","0.0-54.0","3630","attncheck","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Next","","","","",""
"","fixation","html-keyboard-response","173","328077","0.0-55.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","174","328582","0.0-55.0-1.0","null","[Dot display: left=246, right=300, diff=54]","null","","-1","-1","246","300","54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
